date;insee;ech;tH2_obs
2016-06-24;31069001;1;19.86716301496443
2016-06-25;31069001;1;19.519078724832106
2016-06-26;31069001;1;15.959153832465056
2016-06-27;31069001;1;15.981938169006364
2016-06-28;31069001;1;15.323201124524958
2016-06-29;31069001;1;20.374456674843355
2016-06-30;31069001;1;18.002850382687157
2016-07-01;31069001;1;17.577380390340014
2016-07-02;31069001;1;20.637552180099696
2016-07-03;31069001;1;16.940216809118454
2016-08-01;31069001;1;17.06159020360417
2016-08-02;31069001;1;17.071077203663602
2016-08-03;31069001;1;17.223584303733134
2016-08-04;31069001;1;20.84557432100257
2016-08-05;31069001;1;17.257064182232075
2016-08-06;31069001;1;16.204805955378696
2016-08-07;31069001;1;17.618718604386512
2016-08-08;31069001;1;20.301077071701183
2016-08-09;31069001;1;20.382249450265068
2016-08-10;31069001;1;15.970453295816293
2016-08-11;31069001;1;14.886846118367616
2016-08-12;31069001;1;14.970857257262782
2016-08-13;31069001;1;17.55474197321958
2016-08-14;31069001;1;19.859366287018577
2016-09-12;31069001;1;18.7558925424348
2016-09-13;31069001;1;22.662276869248227
2016-09-14;31069001;1;17.22196438131854
2016-09-15;31069001;1;13.695180989788785
2016-09-16;31069001;1;14.952485542159414
2016-09-17;31069001;1;14.967795869075095
2016-09-18;31069001;1;13.159975122074703
2016-09-19;31069001;1;15.630054965756695
2016-09-20;31069001;1;17.20955547645941
2016-09-21;31069001;1;15.173483662717462
2016-09-22;31069001;1;12.014732846006892
2016-09-23;31069001;1;14.86254916836392
2016-09-24;31069001;1;15.124815098052585
2016-09-25;31069001;1;18.05665488183121
2016-10-24;31069001;1;17.46462618545327
2016-10-25;31069001;1;14.021794221850055
2016-10-26;31069001;1;14.989001637944126
2016-10-27;31069001;1;12.506107363203167
2016-10-28;31069001;1;7.490132326862114
2016-10-29;31069001;1;6.24276204680929
2016-10-30;31069001;1;7.148488452974501
2016-10-31;31069001;1;10.839211033973076
2016-11-01;31069001;1;12.431019186061786
2016-11-02;31069001;1;9.86278782535174
2016-11-03;31069001;1;11.530845469759136
2016-11-04;31069001;1;6.97294458422047
2016-11-05;31069001;1;11.974630294745578
2016-11-06;31069001;1;7.8871590724758915
2016-12-05;31069001;1;12.525179228029456
2016-12-06;31069001;1;7.012275558059933
2016-12-07;31069001;1;4.4384025647920415
2016-12-08;31069001;1;8.937772434199033
2016-12-09;31069001;1;9.806072919848061
2016-12-10;31069001;1;4.111829235942583
2016-12-11;31069001;1;1.2099603163067274
2016-12-12;31069001;1;4.465017922282675
2016-12-13;31069001;1;1.6452756171892522
2016-12-14;31069001;1;8.069451617858688
2016-12-15;31069001;1;5.30298542035254
2016-12-16;31069001;1;6.601086666993863
2016-12-17;31069001;1;10.910093069485736
2016-12-18;31069001;1;3.000887296380727
2017-05-08;31069001;1;11.290476308817187
2017-05-09;31069001;1;11.466487161218133
2017-05-10;31069001;1;15.055154337475464
2017-05-11;31069001;1;13.719423909169636
2017-05-12;31069001;1;12.659634540911307
2017-05-13;31069001;1;15.036794379051747
2017-05-14;31069001;1;13.58851758063802
2017-05-15;31069001;1;15.236245728995748
2017-05-16;31069001;1;15.00934333447498
2017-05-17;31069001;1;18.4939692961058
2017-05-18;31069001;1;15.598600305298305
2017-05-19;31069001;1;7.945945999289929
2017-05-20;31069001;1;9.175831367772895
2017-05-21;31069001;1;10.770582026393713
2016-06-20;33281001;1;12.183426984925914
2016-06-21;33281001;1;14.904744360607035
2016-06-22;33281001;1;20.307916574797
2016-06-23;33281001;1;22.34013744241659
2016-06-24;33281001;1;19.97609633949617
2016-06-25;33281001;1;15.848921903168993
2016-06-26;33281001;1;12.007100956172119
2016-06-27;33281001;1;13.062176754254555
2016-06-28;33281001;1;15.37680142248167
2016-06-29;33281001;1;15.004590056371837
2016-06-30;33281001;1;16.10179528782013
2016-07-01;33281001;1;15.634710784050448
2016-07-02;33281001;1;17.634165228806115
2016-07-03;33281001;1;13.776368329026498
2016-08-01;33281001;1;15.085177944705752
2016-08-02;33281001;1;14.066957876743775
2016-08-03;33281001;1;15.37563877913874
2016-08-04;33281001;1;17.436154968605074
2016-08-05;33281001;1;15.44709089631101
2016-08-06;33281001;1;13.833056625937306
2016-08-07;33281001;1;17.17525356414941
2016-08-08;33281001;1;18.54331505689729
2016-08-09;33281001;1;16.971235052150323
2016-08-10;33281001;1;14.407327251339476
2016-08-11;33281001;1;13.177277577353234
2016-08-12;33281001;1;14.609648555137007
2016-08-13;33281001;1;18.159738735685988
2016-08-14;33281001;1;20.35173205996768
2016-09-12;33281001;1;19.205301049886533
2016-09-13;33281001;1;23.697621711471683
2016-09-14;33281001;1;16.694495934740093
2016-09-15;33281001;1;13.779850147981206
2016-09-16;33281001;1;16.287791864120404
2016-09-17;33281001;1;15.805746835676748
2016-09-18;33281001;1;13.8443305064571
2016-09-19;33281001;1;15.220485081985489
2016-09-20;33281001;1;14.534763114505036
2016-09-21;33281001;1;12.222847934160175
2016-09-22;33281001;1;13.595046428111901
2016-09-23;33281001;1;14.86095840609715
2016-09-24;33281001;1;13.560352480859974
2016-09-25;33281001;1;18.092180002344165
2016-10-24;33281001;1;16.608039717803198
2016-10-25;33281001;1;9.97702881771891
2016-10-26;33281001;1;13.691098702510455
2016-10-27;33281001;1;8.761463799806988
2016-10-28;33281001;1;6.722057820326557
2016-10-29;33281001;1;4.75725609197104
2016-10-30;33281001;1;6.7984988001986375
2016-10-31;33281001;1;7.96332674565802
2016-11-01;33281001;1;9.093254064980393
2016-11-02;33281001;1;8.32442045802944
2016-11-03;33281001;1;8.227099024903183
2016-11-04;33281001;1;5.562576874365169
2016-11-05;33281001;1;13.334317028340289
2016-11-06;33281001;1;5.000115489474728
2016-12-05;33281001;1;9.674201842297009
2016-12-06;33281001;1;8.193050275559978
2016-12-07;33281001;1;5.841574419425312
2016-12-08;33281001;1;5.0915151509592995
2016-12-09;33281001;1;6.060620617607813
2016-12-10;33281001;1;5.5932013517183865
2016-12-11;33281001;1;3.3156514410438036
2016-12-12;33281001;1;9.695279580336594
2016-12-13;33281001;1;6.1710458522468405
2016-12-14;33281001;1;4.2895297082287485
2016-12-15;33281001;1;4.698728559808961
2016-12-16;33281001;1;7.484074263209647
2016-12-17;33281001;1;5.992389251613052
2016-12-18;33281001;1;4.522139613681552
2017-05-08;33281001;1;8.904947446841312
2017-05-09;33281001;1;10.714299663545301
2017-05-10;33281001;1;13.04336060208153
2017-05-11;33281001;1;15.179727199731044
2017-05-12;33281001;1;13.658746646971558
2017-05-13;33281001;1;13.701294649647668
2017-05-14;33281001;1;10.822555413175657
2017-05-15;33281001;1;14.125481221086007
2017-05-16;33281001;1;18.265450094317426
2017-05-17;33281001;1;18.580152635271595
2017-05-18;33281001;1;15.600475657851794
2017-05-19;33281001;1;9.685847299415338
2017-05-20;33281001;1;10.128736347225518
2017-05-21;33281001;1;9.504611542395024
2016-06-20;33281001;1;12.107314194693046
2016-06-21;33281001;1;14.751877561583006
2016-06-22;33281001;1;20.266211823767303
2016-06-23;33281001;1;22.377196796640852
2016-06-24;33281001;1;19.716836837965488
2016-06-25;33281001;1;15.811232957390091
2016-06-26;33281001;1;12.085577931753015
2016-06-27;33281001;1;13.11910719873944
2016-06-28;33281001;1;15.487700672075901
2016-06-29;33281001;1;15.015115219599489
2016-06-30;33281001;1;16.08242042108467
2016-07-01;33281001;1;15.802774154100385
2016-07-02;33281001;1;17.77281991400308
2016-07-03;33281001;1;13.863781631437963
2016-08-01;33281001;1;15.007411679179285
2016-08-02;33281001;1;14.177142645707171
2016-08-03;33281001;1;15.382618508754756
2016-08-04;33281001;1;17.484490880002134
2016-08-05;33281001;1;15.352968084814112
2016-08-06;33281001;1;13.973073626592221
2016-08-07;33281001;1;17.109735168873346
2016-08-08;33281001;1;18.54050474598544
2016-08-09;33281001;1;16.92387201491417
2016-08-10;33281001;1;14.344656110699773
2016-08-11;33281001;1;13.286283875806012
2016-08-12;33281001;1;14.632276002441412
2016-08-13;33281001;1;18.165093977364183
2016-08-14;33281001;1;20.309145155907984
2016-09-12;33281001;1;19.146509335603504
2016-09-13;33281001;1;23.81576538685687
2016-09-14;33281001;1;16.71377526712534
2016-09-15;33281001;1;13.714367797111736
2016-09-16;33281001;1;16.27734135358979
2016-09-17;33281001;1;15.82008068926319
2016-09-18;33281001;1;13.960597170326329
2016-09-19;33281001;1;15.308361725031988
2016-09-20;33281001;1;14.351744182093515
2016-09-21;33281001;1;12.057694829206836
2016-09-22;33281001;1;13.710465451607494
2016-09-23;33281001;1;14.777386296289587
2016-09-24;33281001;1;13.436441514852396
2016-09-25;33281001;1;18.166678885036603
2016-10-24;33281001;1;16.649870397535718
2016-10-25;33281001;1;10.139905753507998
2016-10-26;33281001;1;13.889208297882442
2016-10-27;33281001;1;8.882168648653511
2016-10-28;33281001;1;6.745306056449943
2016-10-29;33281001;1;4.218781215450584
2016-10-30;33281001;1;6.874352923167738
2016-10-31;33281001;1;7.975056327480661
2016-11-01;33281001;1;9.024111728895273
2016-11-02;33281001;1;8.202412891620739
2016-11-03;33281001;1;8.170830075030937
2016-11-04;33281001;1;5.161311755768106
2016-11-05;33281001;1;13.450506911381217
2016-11-06;33281001;1;5.072586335335194
2016-12-05;33281001;1;9.729660845881556
2016-12-06;33281001;1;8.263622803083258
2016-12-07;33281001;1;5.695976038387967
2016-12-08;33281001;1;4.9309264456590975
2016-12-09;33281001;1;5.972986546879286
2016-12-10;33281001;1;5.5149191204741514
2016-12-11;33281001;1;2.862768350152225
2016-12-12;33281001;1;9.514246665568
2016-12-13;33281001;1;6.026726621465475
2016-12-14;33281001;1;4.016401525539236
2016-12-15;33281001;1;5.0511519526452835
2016-12-16;33281001;1;7.411422906502208
2016-12-17;33281001;1;6.2158816354001525
2016-12-18;33281001;1;4.556620187376712
2017-05-08;33281001;1;8.963639108246307
2017-05-09;33281001;1;10.68364501747002
2017-05-10;33281001;1;13.20851377847316
2017-05-11;33281001;1;15.349701785228085
2017-05-12;33281001;1;13.965838921340875
2017-05-13;33281001;1;13.67283119496056
2017-05-14;33281001;1;10.965366852767428
2017-05-15;33281001;1;14.183004236990564
2017-05-16;33281001;1;18.21574805618045
2017-05-17;33281001;1;18.633567414522
2017-05-18;33281001;1;15.680111910045529
2017-05-19;33281001;1;9.450652717309787
2017-05-20;33281001;1;9.965692181152411
2017-05-21;33281001;1;9.431266961151236
2016-06-20;33281001;1;12.163458570331578
2016-06-21;33281001;1;14.873538299082322
2016-06-22;33281001;1;20.091368620768534
2016-06-23;33281001;1;22.376204866444546
2016-06-24;33281001;1;19.796585257266397
2016-06-25;33281001;1;15.913890712414654
2016-06-26;33281001;1;12.10796277593823
2016-06-27;33281001;1;13.031029957048139
2016-06-28;33281001;1;15.47191658134652
2016-06-29;33281001;1;15.079027658142426
2016-06-30;33281001;1;16.169472133187323
2016-07-01;33281001;1;15.896396715178756
2016-07-02;33281001;1;17.76433931621401
2016-07-03;33281001;1;13.624210437938473
2016-08-01;33281001;1;14.979348052754572
2016-08-02;33281001;1;14.200153680220144
2016-08-03;33281001;1;15.5132603104338
2016-08-04;33281001;1;17.53294781447385
2016-08-05;33281001;1;15.40468911511014
2016-08-06;33281001;1;13.922784559961073
2016-08-07;33281001;1;17.264821748549608
2016-08-08;33281001;1;18.506821483326192
2016-08-09;33281001;1;17.042522750936534
2016-08-10;33281001;1;14.516448270038602
2016-08-11;33281001;1;13.342860501688076
2016-08-12;33281001;1;14.59951109912626
2016-08-13;33281001;1;17.981081778105224
2016-08-14;33281001;1;20.190621131931795
2016-09-12;33281001;1;19.170880773376087
2016-09-13;33281001;1;23.557083556595828
2016-09-14;33281001;1;16.526716195606447
2016-09-15;33281001;1;13.791399990506838
2016-09-16;33281001;1;16.208745855402846
2016-09-17;33281001;1;15.828347896626894
2016-09-18;33281001;1;13.889121506469461
2016-09-19;33281001;1;15.371687645142606
2016-09-20;33281001;1;14.477444095923977
2016-09-21;33281001;1;12.07583391872362
2016-09-22;33281001;1;13.529692669190096
2016-09-23;33281001;1;14.836525256922384
2016-09-24;33281001;1;13.577726582668955
2016-09-25;33281001;1;18.103792878160288
2016-10-24;33281001;1;16.60493096211893
2016-10-25;33281001;1;10.240281420636004
2016-10-26;33281001;1;13.805670109975916
2016-10-27;33281001;1;8.675288745463247
2016-10-28;33281001;1;6.664143394422602
2016-10-29;33281001;1;4.322374453957633
2016-10-30;33281001;1;6.839610473766429
2016-10-31;33281001;1;8.065521556264606
2016-11-01;33281001;1;9.09139108628744
2016-11-02;33281001;1;8.091496144100525
2016-11-03;33281001;1;8.359218846711466
2016-11-04;33281001;1;5.36910755205266
2016-11-05;33281001;1;13.378676317444468
2016-11-06;33281001;1;5.113152686216264
2016-12-05;33281001;1;9.72587789055046
2016-12-06;33281001;1;8.303999245699544
2016-12-07;33281001;1;5.745225420017554
2016-12-08;33281001;1;4.993641439931043
2016-12-09;33281001;1;6.038023399918762
2016-12-10;33281001;1;5.623867440775295
2016-12-11;33281001;1;2.802152584423108
2016-12-12;33281001;1;9.629883902625405
2016-12-13;33281001;1;6.133981240656027
2016-12-14;33281001;1;4.129626069783684
2016-12-15;33281001;1;4.922180068350642
2016-12-16;33281001;1;7.44732963638641
2016-12-17;33281001;1;6.1508681714321884
2016-12-18;33281001;1;4.646531494624198
2017-05-08;33281001;1;8.818061580907687
2017-05-09;33281001;1;10.824142387563636
2017-05-10;33281001;1;13.202992630103715
2017-05-11;33281001;1;15.111015273195413
2017-05-12;33281001;1;13.673032907400653
2017-05-13;33281001;1;13.739557739792641
2017-05-14;33281001;1;10.819636352168741
2017-05-15;33281001;1;14.076858295714974
2017-05-16;33281001;1;18.309908761060342
2017-05-17;33281001;1;18.731659500504406
2017-05-18;33281001;1;15.546814847154119
2017-05-19;33281001;1;9.602678851157064
2017-05-20;33281001;1;10.122345441584057
2017-05-21;33281001;1;9.396578720891453
2016-06-20;33281001;1;12.181961771444891
2016-06-21;33281001;1;14.880000891956731
2016-06-22;33281001;1;20.28769149393203
2016-06-23;33281001;1;22.059877770341078
2016-06-24;33281001;1;19.703380915123986
2016-06-25;33281001;1;15.886140003885956
2016-06-26;33281001;1;11.982734622310154
2016-06-27;33281001;1;13.12417817618745
2016-06-28;33281001;1;15.414591067385619
2016-06-29;33281001;1;15.010343924939278
2016-06-30;33281001;1;15.965773768185642
2016-07-01;33281001;1;15.678468079442409
2016-07-02;33281001;1;17.674572980216087
2016-07-03;33281001;1;13.69082626832382
2016-08-01;33281001;1;15.125899526190846
2016-08-02;33281001;1;14.246583219890187
2016-08-03;33281001;1;15.37998831623726
2016-08-04;33281001;1;17.38585456969464
2016-08-05;33281001;1;15.194223022629169
2016-08-06;33281001;1;13.88438172312658
2016-08-07;33281001;1;17.214040855233502
2016-08-08;33281001;1;18.487323839258828
2016-08-09;33281001;1;17.037921843250512
2016-08-10;33281001;1;14.491315194443647
2016-08-11;33281001;1;13.115931457658439
2016-08-12;33281001;1;14.637412077232966
2016-08-13;33281001;1;18.142187567206726
2016-08-14;33281001;1;20.29107041226223
2016-09-12;33281001;1;18.97019104395028
2016-09-13;33281001;1;23.819784184275484
2016-09-14;33281001;1;16.680411739641865
2016-09-15;33281001;1;13.754171979040807
2016-09-16;33281001;1;16.296752495921787
2016-09-17;33281001;1;15.79659938887634
2016-09-18;33281001;1;14.03128046821663
2016-09-19;33281001;1;15.173783469406025
2016-09-20;33281001;1;14.458360924511346
2016-09-21;33281001;1;12.154720702184713
2016-09-22;33281001;1;13.857826805938707
2016-09-23;33281001;1;14.937789318597385
2016-09-24;33281001;1;13.480095696590205
2016-09-25;33281001;1;18.240330658047945
2016-10-24;33281001;1;16.529742550897986
2016-10-25;33281001;1;10.074132869642977
2016-10-26;33281001;1;13.699856357421098
2016-10-27;33281001;1;8.672530525122054
2016-10-28;33281001;1;6.855380186946688
2016-10-29;33281001;1;4.540266709980434
2016-10-30;33281001;1;6.901257596315656
2016-10-31;33281001;1;8.220349087189955
2016-11-01;33281001;1;9.208897569707279
2016-11-02;33281001;1;8.066314881269715
2016-11-03;33281001;1;8.278088985683537
2016-11-04;33281001;1;5.636087633765988
2016-11-05;33281001;1;13.428475234677244
2016-11-06;33281001;1;5.2200445029404845
2016-12-05;33281001;1;9.983297523257727
2016-12-06;33281001;1;8.220310337912183
2016-12-07;33281001;1;5.859421395767652
2016-12-08;33281001;1;4.960887780238067
2016-12-09;33281001;1;6.07203024768388
2016-12-10;33281001;1;5.5815977185975925
2016-12-11;33281001;1;3.1452178736591785
2016-12-12;33281001;1;9.652291885264107
2016-12-13;33281001;1;6.27047078224374
2016-12-14;33281001;1;4.043267137932643
2016-12-15;33281001;1;4.9191363151278695
2016-12-16;33281001;1;7.458024513023259
2016-12-17;33281001;1;5.957297387553287
2016-12-18;33281001;1;4.536676065054031
2017-05-08;33281001;1;9.005004801584517
2017-05-09;33281001;1;10.769992127890381
2017-05-10;33281001;1;13.295137022400073
2017-05-11;33281001;1;14.98881767908694
2017-05-12;33281001;1;13.843788635077527
2017-05-13;33281001;1;13.666211230748198
2017-05-14;33281001;1;10.836961855072346
2017-05-15;33281001;1;14.079429805243759
2017-05-16;33281001;1;18.37067587055286
2017-05-17;33281001;1;18.57897835348309
2017-05-18;33281001;1;15.549351902316776
2017-05-19;33281001;1;9.718032990509828
2017-05-20;33281001;1;9.969538472627397
2017-05-21;33281001;1;9.45045992317084
2016-06-20;33281001;1;12.19014349034765
2016-06-21;33281001;1;14.902403154632914
2016-06-22;33281001;1;20.316894343591454
2016-06-23;33281001;1;22.121944514883428
2016-06-24;33281001;1;19.838911464471735
2016-06-25;33281001;1;15.848652678801642
2016-06-26;33281001;1;12.027486221432873
2016-06-27;33281001;1;13.168155087612918
2016-06-28;33281001;1;15.380948440629206
2016-06-29;33281001;1;15.030307563747733
2016-06-30;33281001;1;16.088748625213142
2016-07-01;33281001;1;15.766858793103614
2016-07-02;33281001;1;17.798047731827925
2016-07-03;33281001;1;13.644470984879112
2016-08-01;33281001;1;15.179671985328298
2016-08-02;33281001;1;14.282996758426444
2016-08-03;33281001;1;15.226500060926602
2016-08-04;33281001;1;17.55998634519432
2016-08-05;33281001;1;15.543484072625995
2016-08-06;33281001;1;13.998989979304044
2016-08-07;33281001;1;17.251317338024034
2016-08-08;33281001;1;18.617832561110912
2016-08-09;33281001;1;17.358375750183946
2016-08-10;33281001;1;14.59428982604707
2016-08-11;33281001;1;13.326655469184857
2016-08-12;33281001;1;14.834837769393484
2016-08-13;33281001;1;18.327551592360297
2016-08-14;33281001;1;20.365918932281012
2016-09-12;33281001;1;19.070317003109125
2016-09-13;33281001;1;23.603334407260707
2016-09-14;33281001;1;16.667076689222814
2016-09-15;33281001;1;13.652054227768225
2016-09-16;33281001;1;16.186482595684936
2016-09-17;33281001;1;15.868963565074726
2016-09-18;33281001;1;13.952181253407051
2016-09-19;33281001;1;15.37119242428051
2016-09-20;33281001;1;14.252968150273173
2016-09-21;33281001;1;12.072662241647574
2016-09-22;33281001;1;13.779710586619926
2016-09-23;33281001;1;14.758254972097404
2016-09-24;33281001;1;13.511957796920214
2016-09-25;33281001;1;18.018230791055554
2016-10-24;33281001;1;16.774730885287386
2016-10-25;33281001;1;10.215286721249504
2016-10-26;33281001;1;13.729356566246187
2016-10-27;33281001;1;8.858657960700231
2016-10-28;33281001;1;6.5539222143642375
2016-10-29;33281001;1;4.695923702160211
2016-10-30;33281001;1;6.818745384522574
2016-10-31;33281001;1;8.163749808455268
2016-11-01;33281001;1;9.166561058171004
2016-11-02;33281001;1;8.337938549097169
2016-11-03;33281001;1;8.211939336329612
2016-11-04;33281001;1;5.246440986494132
2016-11-05;33281001;1;13.425628571193075
2016-11-06;33281001;1;4.991689296910294
2016-12-05;33281001;1;9.78693565706583
2016-12-06;33281001;1;8.287795230099036
2016-12-07;33281001;1;5.788691743713644
2016-12-08;33281001;1;4.989119287020858
2016-12-09;33281001;1;6.016374584383911
2016-12-10;33281001;1;5.591069959065906
2016-12-11;33281001;1;3.4360626707899398
2016-12-12;33281001;1;9.597347158221778
2016-12-13;33281001;1;6.017117874802077
2016-12-14;33281001;1;4.087266532050885
2016-12-15;33281001;1;5.003099880095591
2016-12-16;33281001;1;7.363782218664066
2016-12-17;33281001;1;6.227261947216167
2016-12-18;33281001;1;4.618920281277281
2017-05-08;33281001;1;8.945521031450392
2017-05-09;33281001;1;10.853504891862183
2017-05-10;33281001;1;13.066295285137342
2017-05-11;33281001;1;14.869368591110009
2017-05-12;33281001;1;13.668025549965105
2017-05-13;33281001;1;13.666037555453432
2017-05-14;33281001;1;10.983140886628236
2017-05-15;33281001;1;13.98665749268512
2017-05-16;33281001;1;18.06580346194236
2017-05-17;33281001;1;18.572849054338175
2017-05-18;33281001;1;15.649223981170378
2017-05-19;33281001;1;9.568003007982187
2017-05-20;33281001;1;10.124111959577922
2017-05-21;33281001;1;9.492144777693714
2016-06-20;33281001;1;12.174475246327262
2016-06-21;33281001;1;15.064601303687557
2016-06-22;33281001;1;20.17912521419455
2016-06-23;33281001;1;22.223350447012464
2016-06-24;33281001;1;20.0339427212867
2016-06-25;33281001;1;15.848445669966258
2016-06-26;33281001;1;11.967207155907627
2016-06-27;33281001;1;13.056246583409074
2016-06-28;33281001;1;15.373437916487985
2016-06-29;33281001;1;15.163592810439697
2016-06-30;33281001;1;16.211395423789302
2016-07-01;33281001;1;15.780843251631351
2016-07-02;33281001;1;17.78573788373807
2016-07-03;33281001;1;13.772379672560966
2016-08-01;33281001;1;14.92749639778892
2016-08-02;33281001;1;14.130968229151744
2016-08-03;33281001;1;15.363194512924284
2016-08-04;33281001;1;17.557789243217854
2016-08-05;33281001;1;15.384550843171278
2016-08-06;33281001;1;13.805636819641506
2016-08-07;33281001;1;17.224994879715435
2016-08-08;33281001;1;18.51406571173226
2016-08-09;33281001;1;17.043548961545625
2016-08-10;33281001;1;14.296068629427529
2016-08-11;33281001;1;13.196072338301756
2016-08-12;33281001;1;14.602231113806553
2016-08-13;33281001;1;17.931232084633805
2016-08-14;33281001;1;20.279061793747896
2016-09-12;33281001;1;19.09416619864043
2016-09-13;33281001;1;23.543416304513112
2016-09-14;33281001;1;16.664539387173274
2016-09-15;33281001;1;13.723667863139971
2016-09-16;33281001;1;16.30079432124575
2016-09-17;33281001;1;15.790643149465492
2016-09-18;33281001;1;13.97392606337595
2016-09-19;33281001;1;15.230623600007313
2016-09-20;33281001;1;14.328161941620117
2016-09-21;33281001;1;12.118323600898831
2016-09-22;33281001;1;13.70596770084015
2016-09-23;33281001;1;14.941589877673593
2016-09-24;33281001;1;13.503374294261148
2016-09-25;33281001;1;18.099439604169493
2016-10-24;33281001;1;16.71212635878899
2016-10-25;33281001;1;9.933744073315356
2016-10-26;33281001;1;13.771642385273696
2016-10-27;33281001;1;8.638613066880161
2016-10-28;33281001;1;6.66440327577588
2016-10-29;33281001;1;4.215317049280875
2016-10-30;33281001;1;6.662214559948477
2016-10-31;33281001;1;7.903313610602084
2016-11-01;33281001;1;9.122280562043466
2016-11-02;33281001;1;7.910892212092191
2016-11-03;33281001;1;8.48276326929203
2016-11-04;33281001;1;5.254169960912091
2016-11-05;33281001;1;13.301659357890726
2016-11-06;33281001;1;5.178104192308234
2016-12-05;33281001;1;9.746790345450188
2016-12-06;33281001;1;8.260635705234508
2016-12-07;33281001;1;5.740543911245676
2016-12-08;33281001;1;5.111950660616416
2016-12-09;33281001;1;6.228988890492491
2016-12-10;33281001;1;5.501642606204772
2016-12-11;33281001;1;3.1685890202714173
2016-12-12;33281001;1;9.60074674313117
2016-12-13;33281001;1;6.3722418427653365
2016-12-14;33281001;1;3.8636158366007964
2016-12-15;33281001;1;5.1462138774451205
2016-12-16;33281001;1;7.492241904625317
2016-12-17;33281001;1;6.001173952761763
2016-12-18;33281001;1;4.618113137598821
2017-05-08;33281001;1;8.928079039441947
2017-05-09;33281001;1;10.83870533368176
2017-05-10;33281001;1;13.116091288563096
2017-05-11;33281001;1;15.002893523387337
2017-05-12;33281001;1;13.657521044574926
2017-05-13;33281001;1;13.667756914959655
2017-05-14;33281001;1;10.956914799637518
2017-05-15;33281001;1;14.090510551775688
2017-05-16;33281001;1;18.227497307529664
2017-05-17;33281001;1;18.574926890855195
2017-05-18;33281001;1;15.565562227368364
2017-05-19;33281001;1;9.51277470696111
2017-05-20;33281001;1;9.872509103903617
2017-05-21;33281001;1;9.405988876639674
2016-06-20;33281001;1;12.245483151474614
2016-06-21;33281001;1;14.914657090784914
2016-06-22;33281001;1;20.212627708165428
2016-06-23;33281001;1;22.282774533300767
2016-06-24;33281001;1;19.736471909243747
2016-06-25;33281001;1;15.870124145959014
2016-06-26;33281001;1;12.08350050277791
2016-06-27;33281001;1;13.178279851895766
2016-06-28;33281001;1;15.381091249747856
2016-06-29;33281001;1;15.078504565419815
2016-06-30;33281001;1;16.240792971099218
2016-07-01;33281001;1;15.726456173659669
2016-07-02;33281001;1;17.55850463610374
2016-07-03;33281001;1;13.80319084254848
2016-08-01;33281001;1;15.022948479621055
2016-08-02;33281001;1;14.115970552903278
2016-08-03;33281001;1;15.413798570093135
2016-08-04;33281001;1;17.422933957646638
2016-08-05;33281001;1;15.326119182211153
2016-08-06;33281001;1;13.93897120589022
2016-08-07;33281001;1;17.177318821335028
2016-08-08;33281001;1;18.515820426530016
2016-08-09;33281001;1;17.075146535076033
2016-08-10;33281001;1;14.299154778386695
2016-08-11;33281001;1;13.313686423274266
2016-08-12;33281001;1;14.680699873351012
2016-08-13;33281001;1;17.99778782388341
2016-08-14;33281001;1;20.150382827038747
2016-09-12;33281001;1;19.093781000409372
2016-09-13;33281001;1;23.645025280389618
2016-09-14;33281001;1;16.67379474511241
2016-09-15;33281001;1;13.703724859307663
2016-09-16;33281001;1;16.32764300375435
2016-09-17;33281001;1;15.844494563843371
2016-09-18;33281001;1;13.934821337272547
2016-09-19;33281001;1;15.194631007163615
2016-09-20;33281001;1;14.299045761485926
2016-09-21;33281001;1;12.141448370869758
2016-09-22;33281001;1;13.491109443949801
2016-09-23;33281001;1;14.830394588287403
2016-09-24;33281001;1;13.366486893306176
2016-09-25;33281001;1;17.973704697487765
2016-10-24;33281001;1;16.66195082992029
2016-10-25;33281001;1;10.020231755305446
2016-10-26;33281001;1;13.742571498847617
2016-10-27;33281001;1;8.817196196663613
2016-10-28;33281001;1;6.523235960217242
2016-10-29;33281001;1;4.576412412712756
2016-10-30;33281001;1;6.74416900418383
2016-10-31;33281001;1;8.03988892049435
2016-11-01;33281001;1;9.04278016590797
2016-11-02;33281001;1;8.358898513214179
2016-11-03;33281001;1;8.3610331478702
2016-11-04;33281001;1;5.319088926730503
2016-11-05;33281001;1;13.538575775503087
2016-11-06;33281001;1;5.048179105470523
2016-12-05;33281001;1;9.786375223610484
2016-12-06;33281001;1;8.217816672216639
2016-12-07;33281001;1;5.68813581417452
2016-12-08;33281001;1;5.097907562787729
2016-12-09;33281001;1;6.033456502754985
2016-12-10;33281001;1;5.496510305459694
2016-12-11;33281001;1;3.3135851992820067
2016-12-12;33281001;1;9.661070822410489
2016-12-13;33281001;1;5.937395758885375
2016-12-14;33281001;1;4.106315578275528
2016-12-15;33281001;1;4.825870732087828
2016-12-16;33281001;1;7.442745456814805
2016-12-17;33281001;1;6.2853685397284815
2016-12-18;33281001;1;4.682424734156727
2017-05-08;33281001;1;8.948420160033711
2017-05-09;33281001;1;10.90082233015801
2017-05-10;33281001;1;13.144379208979784
2017-05-11;33281001;1;15.289520343456186
2017-05-12;33281001;1;13.728914891754705
2017-05-13;33281001;1;13.676663242728216
2017-05-14;33281001;1;11.077213262514237
2017-05-15;33281001;1;14.116439488264994
2017-05-16;33281001;1;18.33790728765969
2017-05-17;33281001;1;18.710162932689517
